PitchNo,Date,Time,PAofInning,PitchofPA,Pitcher,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,RelHeight,RelSide,Extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence
251,2022-10-16,15:15:36.82,4,2,"Abernathey, Ben",,Right,UAB_BLA,"Moore, Trippe",1000069416,Right,GEO_BUL,Undefined,7,Bottom,2,0,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,79.00593,-0.120574,-3.233018,2027.699018,87.472027,9:00,5.36735,3.13204,4.17405,-46.55715,1.06858,-7.66445,1.37184,-0.60875,73.08145,-8.38129,-4.563172,0.496698,,,,,,,,,,,,2.86284,0.92476,-2.7656,50,5.30471,6.80178,-114.41966,-2.08213,3.81531,20.06688,-30.94162,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,eb8d8430-4d86-11ed-a00f-b5bf01ee722b,75.88607,,,5.92449,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:15:36.82,2022-10-16T15:15:36.8256982-04:00,2022-10-16T19:15:36.8256982Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,50a3006b-1646-4a8f-93f8-3d51524f62a7,56.32741,-115.52403,10.03344,5.37244,-0.37927,-15.47081,-3.13415,6.5918,1.90766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
252,2022-10-16,15:15:54.65,4,3,"Abernathey, Ben",,Right,UAB_BLA,"Moore, Trippe",1000069416,Right,GEO_BUL,Undefined,7,Bottom,2,0,2,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,90.99357,-0.213366,-3.699347,2147.707846,224.66578,1:30,5.82412,2.92583,4.16239,-21.18391,15.09682,13.71044,3.85382,0.51692,82.50305,-4.094177,-1.322887,0.43352,,,,,,,,,,,,-7.6326,7.65654,-2.53117,50,5.7792,7.78429,-131.51727,-1.36609,-13.3263,28.71224,-18.80598,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,f628f870-4d86-11ed-a00f-b5bf01ee722b,86.94501,,,8.49052,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:15:54.65,2022-10-16T15:15:54.6522070-04:00,2022-10-16T19:15:54.6522070Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,0191634c-b197-4b5a-9a75-cda48937255b,56.33568,-132.89325,14.35612,5.82307,-0.46485,-9.40299,-2.91952,8.42292,-6.66315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
253,2022-10-16,15:16:11.10,4,4,"Abernathey, Ben",,Right,UAB_BLA,"Moore, Trippe",1000069416,Right,GEO_BUL,Undefined,7,Bottom,2,1,2,Slider,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,78.98273,0.282353,-2.649817,1770.181128,103.083214,9:30,5.47575,3.0764,4.51914,-42.77813,4.74855,-13.73241,2.18012,-0.59361,72.19796,-7.414228,-5.047505,0.496181,,,,,,,,,,,,5.91764,2.67327,-2.78533,50,5.46497,5.88748,-114.33382,-1.03968,7.78314,22.33768,-28.65808,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,fff62030-4d86-11ed-a00f-b5bf01ee722b,75.9651,,,6.78477,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:16:11.10,2022-10-16T15:16:11.1081430-04:00,2022-10-16T19:16:11.1081430Z,,v3,226,471227,,"Hunter, Henry",1000076894,Right,UAB_BLA,ea230783-aebf-4f4a-80e4-73b07391ae69,55.98026,-115.49629,11.16884,5.48027,0.4517,-14.32904,-3.08118,5.48244,3.89157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
254,,,1,1,"Finley, Leighton",1000110595,Right,GEO_BUL,"Abernathey, Ben",,Undefined,UAB_BLA,Undefined,8,Top,0,0,0,Fastball,,StrikeCalled,Undefined,Undefined,Undefined,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,e819c7f0-4d8b-11ed-a00f-b5bf01ee722b,,,,,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,,,,,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,2022-10-16,15:51:21.75,1,2,"Finley, Leighton",1000110595,Right,GEO_BUL,"Abernathey, Ben",,Undefined,UAB_BLA,Undefined,8,Top,0,0,1,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,92.13558,-0.935106,-1.634467,1982.810186,218.865895,1:15,6.38563,1.7129,4.96014,-16.08485,18.24536,13.75891,4.16134,1.31488,83.46902,-3.967499,0.791683,0.421706,,,,,,,,,,,,-7.22807,9.60949,-1.56631,50,6.28255,3.12213,-133.48732,-2.73169,-12.96037,30.41269,-14.94365,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,ea078e30-4d8b-11ed-a00f-b5bf01ee722b,89.38086,,,8.66656,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:51:21.75,2022-10-16T15:51:21.7577430-04:00,2022-10-16T19:51:21.7577430Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,f61cc1bb-0dfd-4e3b-82b5-73d3269426f5,55.53678,-134.74287,15.20635,6.38259,-2.11475,-7.47182,-1.70625,3.65718,-6.48019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
256,2022-10-16,15:51:34.25,1,3,"Finley, Leighton",1000110595,Right,GEO_BUL,"Abernathey, Ben",,Undefined,UAB_BLA,Undefined,8,Top,0,1,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,92.38357,-2.542453,-1.670619,2046.128535,218.347077,1:15,6.34113,1.70526,4.76141,-15.92745,18.5091,13.70328,2.6004,1.26261,83.85667,-5.524717,0.737366,0.422358,,,,,,,,,,,,-7.17792,10.15831,-1.5503,50,6.07278,3.20534,-133.70718,-6.50723,-12.92298,30.30341,-13.88525,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,f16cddb0-4d8b-11ed-a00f-b5bf01ee722b,89.24277,,,8.5269,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:51:34.25,2022-10-16T15:51:34.2532566-04:00,2022-10-16T19:51:34.2532566Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,dbf44b35-fbca-4c7b-a460-0d5a683f83c3,55.73605,-135.00094,15.15171,6.33794,-5.91442,-6.94262,-1.69893,3.75707,-6.46149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
257,2022-10-16,15:51:52.51,1,4,"Finley, Leighton",1000110595,Right,GEO_BUL,"Abernathey, Ben",,Undefined,UAB_BLA,Undefined,8,Top,0,1,2,Fastball,Sinker,FoulBall,Undefined,Undefined,Undefined,0,0,,92.29155,-2.679355,-3.639568,2120.327263,223.348495,1:30,6.43533,1.61122,4.71721,-19.34017,15.2169,13.26477,2.27394,-0.74199,84.04705,-6.247654,-1.315496,0.423097,72.47864,23.167661,164.791829,2949.890588,,,,,42.64725,,,-7.57256,8.57063,-1.25559,50,6.14734,7.83004,-133.422,-7.00588,-13.61634,29.3705,-16.76311,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,fc544f10-4d8b-11ed-a00f-b5bf01ee722b,89.08705,16.93597,,8.2445,,,,1.6551,2.27505,0.71422,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:51:52.51,2022-10-16T15:51:52.5128150-04:00,2022-10-16T19:51:52.5128150Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,630efaa0-1d85-4449-be09-a0b1fbb063ac,55.78254,-134.68891,14.68525,6.43394,-6.2828,-8.38156,-1.60601,8.41738,-6.80817,299.274476,1.65357,-94.26478,7.06383,,,,,,,2.28602,41.51005,-22.23259,,,,,,,0.72441,25.34682,-8.6816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
258,2022-10-16,15:52:10.27,1,5,"Finley, Leighton",1000110595,Right,GEO_BUL,"Abernathey, Ben",,Undefined,UAB_BLA,Undefined,8,Top,0,1,2,Fastball,Four-Seam,FoulBall,Undefined,Undefined,Undefined,0,0,,92.25857,-2.44032,-1.979164,1969.578576,213.18708,1:00,6.35006,1.48213,4.66202,-20.73808,13.3219,8.07296,2.30089,0.27399,85.30995,-6.216627,-0.563091,0.420043,74.79684,76.036093,130.083122,4645.679222,,,,,27.43388,,,-4.48721,7.43028,-1.28802,50,6.0824,4.23304,-133.81217,-6.54876,-8.23387,25.61943,-18.53979,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,06f6ef40-4d8c-11ed-a00f-b5bf01ee722b,89.73478,84.88499,,6.94862,,,,3.3059,2.33963,-0.3417,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:52:10.27,2022-10-16T15:52:10.2718422-04:00,2022-10-16T19:52:10.2718422Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,c43cfcb8-2db7-4831-a3e2-41f5342a182a,55.84013,-134.92568,12.80971,6.34952,-5.74296,-9.2699,-1.47978,4.59091,-4.11693,347.200053,3.3059,-17.04542,-9.02698,3.98266,-1.18532,0.31508,-0.08293,0.02022,-0.00311,2.33963,106.45994,-31.02925,4.15763,-0.73335,0.11704,-0.03471,0.01651,-0.00411,-0.3417,20.25419,-5.47709,2.08071,-0.57793,0.149,-0.04034,0.01089,-0.00187,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,
259,2022-10-16,15:52:30.21,1,6,"Finley, Leighton",1000110595,Right,GEO_BUL,"Abernathey, Ben",,Undefined,UAB_BLA,Undefined,8,Top,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.05193,2.679007,-1.283625,2176.321994,95.081672,9:15,6.42799,1.96546,4.28156,-44.08518,2.20335,-8.94756,5.31949,-0.0083,73.28976,-5.227834,-2.840205,0.489675,,,,,,,,,,,,3.95914,0.77689,-1.81619,50,6.67445,3.00528,-115.92357,3.67694,5.40595,20.97408,-31.11328,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,12d013a0-4d8c-11ed-a00f-b5bf01ee722b,76.97436,,,6.76218,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:52:30.21,2022-10-16T15:52:30.2126038-04:00,2022-10-16T19:52:30.2126038Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,575ee6c6-d87f-482b-827b-1fd3e69da2ef,56.21805,-117.0432,10.48704,6.43384,5.33781,-15.55664,-1.96892,2.7167,2.70298,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
260,2022-10-16,15:52:45.43,1,7,"Finley, Leighton",1000110595,Right,GEO_BUL,"Abernathey, Ben",,Undefined,UAB_BLA,Undefined,8,Top,0,2,2,Fastball,Four-Seam,InPlay,Undefined,LineDrive,Single,0,0,,91.60265,-3.533825,-2.965198,1900.427024,206.950406,1:00,6.36947,1.8711,4.8191,-19.64233,15.04379,7.09961,1.37654,-0.34848,84.23176,-7.132905,-1.717754,0.423886,95.04258,11.362889,0.204208,2211.268702,109.86347,16.13967,5.4783,252.84358,252.84358,6.145925,2.323903,-4.3339,8.68922,-1.58307,50,6.00134,6.53204,-132.56396,-8.95597,-7.75038,27.01966,-16.635,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,1bee36b0-4d8c-11ed-a00f-b5bf01ee722b,88.92114,16.88545,,7.3709,,,,3.55251,1.67332,0.28492,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:52:45.43,2022-10-16T15:52:45.4325206-04:00,2022-10-16T19:52:45.4325206Z,LineDrive,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,ed7aac29-9d6d-4993-8325-ff23d25e9caa,55.68272,-133.71721,13.50983,6.36845,-8.24596,-8.3175,-1.86893,6.86284,-3.87519,227.025915,3.55251,136.6621,-19.02991,3.82172,-0.72121,0.11931,-0.01524,0.00114,-2E-05,1.67329,27.46584,-12.52079,0.06155,0.01909,0.05348,-0.03442,0.0091,-0.00088,0.2849,0.48861,7.87116,-2.11336,0.45238,-0.04164,-0.0144,0.00564,-0.00059,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,
261,2022-10-16,15:53:23.44,2,1,"Finley, Leighton",1000110595,Right,GEO_BUL,"Williams, Jae",,Undefined,UAB_BLA,Undefined,8,Top,0,0,0,Fastball,Four-Seam,BallCalled,Undefined,Undefined,Undefined,0,0,,91.87078,-3.10857,-4.374803,1906.608337,215.78193,1:15,6.29784,1.97356,4.51785,-22.92785,11.77146,7.76347,1.41476,-1.55452,85.07307,-7.243447,-3.021667,0.423967,,,,,,,,,,,,-4.84299,6.78752,-1.52318,50,5.95017,9.77603,-132.83679,-8.19488,-8.77259,24.78401,-19.87911,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,329e0390-4d8c-11ed-a00f-b5bf01ee722b,88.90426,,,6.7977,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:53:23.44,2022-10-16T15:53:23.4408918-04:00,2022-10-16T19:53:23.4408918Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,83a7a256-e84a-4f19-bdf4-b097b8bd5c6b,55.98311,-133.94843,12.392,6.29774,-7.30324,-9.93955,-1.97049,10.16951,-4.3863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
262,2022-10-16,15:54:08.94,2,2,"Finley, Leighton",1000110595,Right,GEO_BUL,"Williams, Jae",,Undefined,UAB_BLA,Undefined,8,Top,0,1,0,Fastball,Sinker,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,90.96224,-4.123385,-3.289168,1929.753736,230.506921,1:45,6.38861,1.88368,4.93808,-23.1621,11.82477,13.05914,0.54804,-0.14023,83.9995,-8.331505,-0.988276,0.42572,,,,,,,,,,,,-7.34847,7.22445,-1.57514,50,5.96749,6.95029,-131.57083,-10.40524,-12.98761,25.75522,-19.40564,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,4da2aba0-4d8c-11ed-a00f-b5bf01ee722b,88.53811,,,6.96274,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:54:08.94,2022-10-16T15:54:08.9499094-04:00,2022-10-16T19:54:08.9499094Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,9c510786-cb0c-488a-9a0e-e190bc5e8136,55.56356,-132.65544,12.87761,6.38847,-9.58803,-9.70282,-1.87935,7.49722,-6.4938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
263,2022-10-16,15:54:32.05,2,3,"Finley, Leighton",1000110595,Right,GEO_BUL,"Williams, Jae",,Undefined,UAB_BLA,Undefined,8,Top,0,1,1,ChangeUp,Changeup,InPlay,Undefined,GroundBall,Out,1,0,,85.53999,-2.724139,-3.935209,1807.06102,244.966888,2:15,6.30621,2.04078,4.82145,-29.9484,10.2402,18.96576,1.2222,-0.11198,77.99425,-8.173588,-0.60249,0.456271,,,,,,,,,,,,-10.60564,6.22193,-1.66729,50,6.00958,7.65718,-123.63635,-7.02678,-16.32317,25.95264,-22.59785,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,5b77a000-4d8c-11ed-a00f-b5bf01ee722b,82.60978,,,7.54574,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:54:32.05,2022-10-16T15:54:32.0518614-04:00,2022-10-16T19:54:32.0518614Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,691d5d6c-5544-40ec-8639-539c7fcd5382,55.67982,-124.82291,12.97632,6.30722,-5.99359,-11.29893,-2.03444,8.40348,-8.16158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
264,2022-10-16,15:55:36.19,3,1,"Finley, Leighton",1000110595,Right,GEO_BUL,"Mack, Isaiah",,Undefined,UAB_BLA,Undefined,8,Top,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,90.18338,-2.926303,-3.837589,1860.596483,244.706423,2:15,6.32083,1.87898,4.95038,-27.75801,7.89808,14.36048,1.23388,-0.55601,82.9635,-7.961075,-1.308485,0.429772,,,,,,,,,,,,-8.13741,5.01528,-1.51872,50,6.01336,8.07581,-130.47966,-7.78963,-14.09349,26.26325,-23.48789,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,819be070-4d8c-11ed-a00f-b5bf01ee722b,87.70333,,,7.21987,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:55:36.19,2022-10-16T15:55:36.1967574-04:00,2022-10-16T19:55:36.1967574Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,63bd23ea-26b0-4f8f-bece-aad0f4272362,55.55043,-131.59212,13.13163,6.32224,-6.79472,-11.74394,-1.87344,8.67278,-7.04675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
265,2022-10-16,15:55:57.14,3,2,"Finley, Leighton",1000110595,Right,GEO_BUL,"Mack, Isaiah",,Undefined,UAB_BLA,Undefined,8,Top,1,1,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,80.96119,1.908345,-1.660337,2161.74871,42.749601,7:30,6.20671,2.00868,4.38153,-48.34152,-3.22284,-4.26969,4.00189,0.06703,74.2019,-6.740879,-2.405226,0.483448,,,,,,,,,,,,1.60587,-1.6402,-1.8266,50,6.36279,3.59516,-117.29889,1.959,2.24064,21.88407,-34.4626,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,8e217170-4d8c-11ed-a00f-b5bf01ee722b,77.9659,,,6.75929,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:55:57.14,2022-10-16T15:55:57.1475414-04:00,2022-10-16T19:55:57.1475414Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,0e7bbe2e-87a0-4545-84c1-11fc1e9fffb0,56.11878,-118.43495,10.94204,6.21465,3.74805,-17.2313,-2.01022,3.47884,1.12032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
266,2022-10-16,15:56:34.44,3,3,"Finley, Leighton",1000110595,Right,GEO_BUL,"Mack, Isaiah",,Undefined,UAB_BLA,Undefined,8,Top,1,2,0,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,79.30061,1.370326,-3.407151,2115.039227,108.816317,9:45,6.18422,2.09555,4.37283,-42.23935,4.96851,-10.29705,3.97552,-2.02025,72.69594,-6.210431,-5.196382,0.494514,,,,,,,,,,,,4.03229,2.47378,-1.71944,50,6.28959,7.2891,-114.72344,1.1256,5.37713,21.10618,-28.8752,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,a46fbd60-4d8c-11ed-a00f-b5bf01ee722b,76.22115,,,6.60467,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:56:34.44,2022-10-16T15:56:34.4413654-04:00,2022-10-16T19:56:34.4413654Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,6b77fcba-ce12-48e8-aafa-462171a54099,56.12611,-115.845,10.55309,6.18901,2.66,-14.4376,-2.09919,7.00336,2.68856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
267,2022-10-16,15:57:00.23,3,4,"Finley, Leighton",1000110595,Right,GEO_BUL,"Mack, Isaiah",,Undefined,UAB_BLA,Undefined,8,Top,1,3,0,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.47083,-2.798072,-3.198778,1962.513711,218.542177,1:15,6.30024,1.95614,4.68282,-20.62651,14.14225,10.44516,1.91805,-0.21416,84.40657,-6.56051,-1.368489,0.424391,,,,,,,,,,,,-5.92256,7.93977,-1.64062,50,5.997,6.89067,-132.46104,-7.30454,-10.6362,25.43514,-17.91522,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,b3cbee00-4d8c-11ed-a00f-b5bf01ee722b,88.8154,,,7.06426,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:57:00.23,2022-10-16T15:57:00.2380246-04:00,2022-10-16T19:57:00.2380246Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,561e7157-dee2-4469-8697-926523d70c6a,55.81779,-133.5735,12.71757,6.29934,-6.52098,-8.95761,-1.95217,7.35587,-5.3181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
268,2022-10-16,15:57:19.79,3,5,"Finley, Leighton",1000110595,Right,GEO_BUL,"Mack, Isaiah",,Undefined,UAB_BLA,Undefined,8,Top,1,3,1,Fastball,Four-Seam,StrikeCalled,Undefined,Undefined,Undefined,0,0,,91.88416,-1.795223,-3.408996,2058.578444,203.065837,12:45,6.34964,1.83776,4.89303,-19.58836,14.94576,5.88339,3.01555,-0.90046,83.80145,-5.417988,-2.37515,0.422956,,,,,,,,,,,,-3.84492,8.20414,-1.50848,50,6.15747,7.63045,-132.96405,-4.91278,-6.8799,28.64087,-17.49403,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,bf5f56d0-4d8c-11ed-a00f-b5bf01ee722b,89.1166,,,8.08271,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:57:19.79,2022-10-16T15:57:19.7931990-04:00,2022-10-16T19:57:19.7931990Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,1417389a-1201-4875-a0c2-7b8d1ddd1e89,55.60484,-134.16592,14.32044,6.34823,-4.17867,-8.74701,-1.83474,7.91915,-3.43995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
269,2022-10-16,15:58:06.88,3,6,"Finley, Leighton",1000110595,Right,GEO_BUL,"Mack, Isaiah",,Undefined,UAB_BLA,Undefined,8,Top,1,3,2,Fastball,Four-Seam,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,90.85884,-1.303003,-3.131406,1908.137673,215.160029,1:15,6.33374,1.80854,4.7378,-21.37064,13.90485,9.02788,3.3147,-0.41268,83.31926,-5.22419,-1.548451,0.427472,,,,,,,,,,,,-5.2476,7.49004,-1.50135,50,6.18392,6.75814,-131.62406,-3.83394,-9.25794,26.46134,-18.95988,GEO_BUL,UAB_BLA,UGeorgia,TeamExclusive,Team,20221016-UGeorgia-Private-1,db771c90-4d8c-11ed-a00f-b5bf01ee722b,88.17518,,,7.53958,,,,,,,d646597b-af5f-433c-a283-a3f30d1ae2e6,2022-10-16,19:58:06.88,2022-10-16T15:58:06.8889558-04:00,2022-10-16T19:58:06.8889558Z,,v3,226,471227,,"Collins, Corey",690970,Right,GEO_BUL,0116d67e-806f-46a4-a310-586a3efd9001,55.76154,-132.77729,13.23067,6.33301,-3.00763,-9.47994,-1.80467,7.16161,-4.62897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,
